"corpus","filename","utterance_id","clause_no","speaker","clause","comments","matrix_lg","linguality","dv","aoa_min","aoa_maj","moth_lg","fath_lg","parental","primary_lg","secondary_lg","educ_lg","identity","contact1","contact2","contact3","contact4","contact5","soc_net"
"Siarad","davies16",595,1,"ADA","mae raid na ar_hyd y tu_allan",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,4,1,2.2
"Siarad","davies16",595,2,"ADA","aeth William",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,4,1,2.2
"Siarad","davies16",598,1,"ADA","na dw i ddim yn trystio fan yna",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,4,1,2.2
"Siarad","davies16",844,1,"HYW","rhed o yna",,"cym","monoW","ww",1,1,1,2,1.5,1,1,1,1,1,1,1,1,1,1
"Siarad","davies16",845,1,"HYW","rhed o yna","same as above - separate utterance?","cym","monoW","ww",1,1,1,2,1.5,1,1,1,1,1,1,1,1,1,1
"Siarad","davies16",854,1,"HYW","oh na mae yna ddau o nhw yna",,"cym","monoW","ww",1,1,1,2,1.5,1,1,1,1,1,1,1,1,1,1
"Siarad","davies16",855,1,"HYW","mae ddau o nhw rei da",,"cym","monoW","ww",1,1,1,2,1.5,1,1,1,1,1,1,1,1,1,1
"Siarad","davies16",856,1,"ADA","ti yn mor gutted","clause division","cym","biling","wb",1,2,1,1,1,1,1,1,1,1,1,4,4,1,2.2
"Siarad","davies16",856,2,"ADA","wnaethon nhw ddim clywed y compliment yna","clause division","cym","biling","wb",1,2,1,1,1,1,1,1,1,1,1,4,4,1,2.2
"Siarad","davies16",856,2,"ADA","dwyt","x","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,4,1,2.2
"Siarad","davies16",858,1,"HYW","mor falch wnaethon nhw ddim",,"cym","monoW","ww",1,1,1,2,1.5,1,1,1,1,1,1,1,1,1,1
"Siarad","davies16",859,1,"ADA","William ges i gynta",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,4,1,2.2
"Siarad","davies16",860,1,"ADA","os wnaeth hynna helpu",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,4,1,2.2
"Siarad","davies16",862,1,"ADA","ond doedd Dafydd methu chainsaw_io fi o mor bell â hynna nag",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,4,1,2.2
"Siarad","davies16",862,2,"ADA","oedd",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,4,1,2.2
"Siarad","davies16",865,1,"ADA","oh oedden ni yn chwarae Balderdash neithiwr",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,4,1,2.2
"Siarad","davies16",868,1,"ADA","lle mae yna",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,4,1,2.2
"Siarad","davies16",869,1,"HYW","yeah dw i yn gwybod",,"cym","monoW","ww",1,1,1,2,1.5,1,1,1,1,1,1,1,1,1,1
"Siarad","davies16",869,2,"HYW","be ydy o de",,"cym","monoW","ww",1,1,1,2,1.5,1,1,1,1,1,1,1,1,1,1
"Siarad","davies16",871,1,"ADA","ti yn gorfod wneud","clause division","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,4,1,2.2
"Siarad","davies16",871,2,"ADA","ti yn gorfod invent_io ateb","check transcript and exclude material before repair","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,4,1,2.2
"Siarad","davies16",871,3,"ADA","dwyt","x","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,4,1,2.2
"Siarad","davies16",872,1,"HYW","a deud wrtha fi straight away faint o bobl sy yna",,"cym","monoW","ww",1,1,1,2,1.5,1,1,1,1,1,1,1,1,1,1
"Siarad","davies16",872,2,"HYW","deud wrtha fi straight away faint o bobl","q","cym","biling","wb",1,1,1,2,1.5,1,1,1,1,1,1,1,1,1,1
"Siarad","davies16",872,3,"HYW","sy yna","q","cym","monoW","ww",1,1,1,2,1.5,1,1,1,1,1,1,1,1,1,1
"Siarad","davies16",873,1,"HYW","wyt",,"cym","monoW","ww",1,1,1,2,1.5,1,1,1,1,1,1,1,1,1,1
"Siarad","davies16",874,1,"ADA","ac er un o yr atebion go_wir oedd",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,4,1,2.2
"Siarad","davies16",876,1,"HYW","oh mae",,"cym","monoW","ww",1,1,1,2,1.5,1,1,1,1,1,1,1,1,1,1
"Siarad","davies16",878,1,"HYW","wnaeth o um deud wrtho fo stopio iwsio moonwalk","clause division","cym","monoW","ww",1,1,1,2,1.5,1,1,1,1,1,1,1,1,1,1
"Siarad","davies16",878,2,"HYW","stopio","q","cym","monoW","ww",1,1,1,2,1.5,1,1,1,1,1,1,1,1,1,1
"Siarad","davies16",878,3,"HYW","iwsio moonwalk","q","cym","biling","wb",1,1,1,2,1.5,1,1,1,1,1,1,1,1,1,1
"Siarad","davies16",880,1,"ADA","mae Hywel deud wrtha chdi stopio iwsio moonwalk","clause division","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,4,1,2.2
"Siarad","davies16",880,2,"ADA","stopio","q","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,4,1,2.2
"Siarad","davies16",880,3,"ADA","iwsio moonwalk","q","cym","biling","wb",1,2,1,1,1,1,1,1,1,1,1,4,4,1,2.2
"Siarad","davies16",885,1,"ADA","yeah iawn meddai fo",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,4,1,2.2
"Siarad","davies17",131,1,"GLA","roedd y sefyllfa yn yn Lloegr yn yn wahanol i yr gwasaneth i yr sefyllfa yn er yng Nghymru",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",132,1,"GLA","um roedd yna fwy o capelwyr yn yng Nghymru um nag",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",132,2,"GLA","oedd yn um yn Lloegr",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",161,1,"GLA","oh mae yna","x","cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",161,2,"GLA","mae yna dolen cryf wrth wrth_gwrs rwng Cymru a a Lerpwl",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",163,1,"GLA","um ac y roedd Lerpwl isio um cynnal um yr Eisteddfod",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",176,1,"GLA","neu fel fel rywbeth sy sydd sydd yn marw",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",184,1,"ROB","mae wedi siarad Cymraeg adre drwy gydol ei oes",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",184,2,"ROB","timod ac yn yr ysgol hefyd","x","cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",185,1,"ROB","a dim ond mewn gwersi Saesneg neu wrth siarad efo Saeson mae nhw yn","non-finite","cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",185,2,"ROB","mae nhw yn","q","cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",185,3,"ROB","mae",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",185,4,"ROB","mae lot o Gymry cymraeg yn siarad Saesneg",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",187,1,"ROB","a dyn nhw byth yn wneud fel arall","clause division","cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",187,2,"ROB","yn wneud fel arall","q","cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",187,3,"ROB","sy yn","x","cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",187,4,"ROB","sy yn syndod really",,"cym","biling","wb",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",188,1,"ROB","a wrth_gwrs mae nhw yn glywed lot oherwydd teledu a radio a ballu","clause division","cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",188,2,"ROB","teledu a radio","q","cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",188,3,"ROB","a ballu","q","cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",189,1,"ROB","ond dyn nhw ddim actually yn mynd ati i siarad o","clause division","cym","biling","wb",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",189,2,"ROB","yn mynd ati","q","cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",189,3,"ROB","i siarad o","q","cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",193,1,"ROB","oedd o yn","x","cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",193,2,"ROB","oedd o yn coblyn o beth yn_doedd diddorol felly",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",195,1,"GLA","a hyd_yn_oed ar_ôl blwyddyn yn um yn y Big_Brother house um mae Gymraeg yn yn dal yn well",,"cym","biling","wb",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",196,1,"ROB","oh yndy well o lawer",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",197,1,"GLA","um na ei na ei Saesneg","x","cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",198,1,"ROB","yndy",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",199,1,"GLA","mae o yn dal i stryglo efo efo Saesneg",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",200,1,"ROB","yndy",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",201,1,"ROB","yndy",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",201,2,"ROB","yndy",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",203,1,"GLA","mae o yn hollol fwy rhugl mewn Cymraeg",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",226,1,"GLA","well mae rai ohonynt yn yn poeni am am pethau",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",348,1,"GLA","um mae hi yn deud tin bwyd bob tro","tin?","cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",348,2,"GLA","tro","q","cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",356,1,"GLA","a mae yn","x","cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",356,2,"GLA","mae yn siarad am am popo",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",361,1,"ROB","ond ti yn siarad Saesneg efo hi",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",361,2,"ROB","mae sure",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",365,1,"ROB","ond mae yn anodd",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",365,2,"ROB","dydy","x","cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",366,1,"ROB","oedden ni siarad am hyn yn y diwrnod o blaen efo Gill a Ffion",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",367,1,"ROB","achos mae nhw yn gael hi yn anodd siarad Cymraeg efo ei_gilydd",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",367,2,"ROB","siarad Cymraeg efo ei_gilydd","q","cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",369,1,"ROB","um achos am ryw reswm dw ddim yn sure be",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",369,2,"ROB","be oedd o felly",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",369,3,"ROB","ond wnaeth nhw benderfynu blwyddyn dwytha bod nhw am drio siarad Cymraeg efo ei_gilydd",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",369,4,"ROB","bod nhw am drio","q","cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",369,5,"ROB","siarad Cymraeg efo ei_gilydd","q","cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",369,4,"ROB","ond bod nhw just wedi methu wneud achos hen arfer yn_de","non-finite","cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",369,7,"ROB","wneud achos hen","q","cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",369,8,"ROB","arfer yn_de","q","cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",372,1,"GLA","well mae Ffion a fi yn yn um er siarad Cymraeg er weithiau",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",375,1,"GLA","um um dan ni ar yr un er yr un er pwyllgor",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",378,1,"GLA","oh be ydy enw",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",383,1,"GLA","um ac um a dw i ar y er ar y pwyllgor hefyd",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",384,1,"GLA","um ac um dan ni yn siarad Cymraeg",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",384,2,"GLA","pan dan ni yn mewn cyfarfod er pethau",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",386,1,"ROB","oh mae yn odd",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",386,2,"ROB","tydy","x","cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",387,1,"ROB","dw i yn cael yr un",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",388,1,"GLA","so mae","x","cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",388,1,"GLA","mae yn yn odd",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",389,1,"ROB","dw i yn cael yr un peth y ffordd arall efo hen boss fi fan hyn",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",390,1,"GLA","mae Norman yn yn yn aelod hefyd",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",391,1,"ROB","oh yndy",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",395,1,"ROB","achos um mae yn ryfedd",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",417,1,"GLA","a yr un peth efo efo Ffion hefyd dw i meddwl",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",524,1,"ROB","ydy o yn dŷ hen",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",525,1,"ROB","ydy o wedi bod yn",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",532,1,"ROB","ac ydy o right drws nesa nesa i yr er i yr eglwys",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",532,2,"ROB","nesa i yr er i yr eglwys","q","cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",532,3,"ROB","yndy",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",556,1,"ROB","achos doedd yna ddim",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",556,2,"ROB","doedd yna ddim ficerdy yna neu na dim_byd",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",560,1,"GLA","um mae",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",560,2,"GLA","mae yna","x","cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",560,2,"GLA","mae yna ryw fath o o o fryn neu neu mynydd um tu ôl i reithordy",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",562,1,"GLA","um ac mae yna","x","cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",562,1,"GLA","mae yna faen",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",562,3,"GLA","faen","q","cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",562,4,"GLA","sy yn um well",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",562,5,"GLA","sy yn","x","cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",562,6,"GLA","sy yn","x","cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",562,7,"GLA","sy yn drio syrthio i_lawr",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",562,8,"GLA","syrthio i_lawr","q","cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",564,1,"GLA","er ond um mae","x","cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",564,2,"GLA","mae yna chain",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",564,3,"GLA","sy yn","x","cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",564,4,"GLA","sy yn cadw um y maen","clause division","cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",564,5,"GLA","lle mae o",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",568,1,"GLA","ond mae yn um","x","cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",568,2,"GLA","mae yn edrych tipyn bach yn yn peryglus a deud y gwir",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",568,3,"GLA","a deud y gwir","q","cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",569,1,"ROB","yndy",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",570,1,"GLA","so um um oh er roedd um",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",570,2,"GLA","pan oedd um um","x","cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",570,3,"GLA","pan oedd Martin_Hutchins yno yn um yn y nawdegau um",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",570,4,"GLA","doedd o dim um yn yn yn fodlon um byw yn y yn y reithordy go iawn",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",573,1,"ROB","ond mae yr adeilad dal yna",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",573,2,"ROB","yndy",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",574,1,"GLA","mmm oh yeah mae o","x","cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",574,2,"GLA","mae yn dal yna",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",575,1,"ROB","oedd",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",575,2,"ROB","ac ydy o wag wan",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",575,3,"ROB","yndy neu",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",576,1,"GLA","um mae well um","x","cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",576,2,"GLA","mae yn cael ei defnyddio rŵan fel care in the community",,"cym","biling","wb",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",576,3,"GLA","ei defnyddio rŵan fel","q","cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",576,4,"GLA","care in the community","q","eng","monoE","ee",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",580,1,"GLA","well um mae nhw yn",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",580,2,"GLA","mae nhw yn drefnu cyrsiau er pethau fel yna",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",583,1,"GLA","um ac efo bobl sy gan um gan broblemau um seicolegol er seic seicoleg seicolegaidd",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",584,1,"ROB","yeah seicolegol dw meddwl","non-finite","cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",588,1,"ROB","ond ydy o",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",588,2,"ROB","os dydy o ddim yn yn ddiogel i i i",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",588,3,"ROB","timod","x","cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies17",589,1,"GLA","well mae nhw yn deud bod un um un yn digon diogel",,"cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",589,2,"GLA","bod un um un yn digon diogel","q","cym","monoW","ww",5,4,4,4,4,4,4,4,3,2,4,4,1,1,2.4
"Siarad","davies17",591,1,"ROB","dydy o ddim yn edrych felly",,"cym","monoW","ww",3,1,3,3,3,3,2,2.5,4,4,4,4,4,4,4
"Siarad","davies2",383,1,"GWY","oh yndy",,"cym","monoW","ww",1,2,1,3,2,1,1,1,1,1,1,1,4,1,1.6
"Siarad","davies2",384,1,"GRE","a fyddan nhw dipyn mwy a timod pethau gwell hefyd",,"cym","monoW","ww",1,3,1,1,1,1,1,1,1,1,1,1,4,4,2.2
"Siarad","davies2",384,2,"GRE","a timod pethau gwell hefyd","q","cym","monoW","ww",1,3,1,1,1,1,1,1,1,1,1,1,4,4,2.2
"Siarad","davies2",387,1,"GRE","achos mae yr rai yn yr lle cyfathrebu yn um torri trwy yr amser sti","clause division","cym","monoW","ww",1,3,1,1,1,1,1,1,1,1,1,1,4,4,2.2
"Siarad","davies2",387,2,"GRE","torri trwy yr amser sti","q","cym","monoW","ww",1,3,1,1,1,1,1,1,1,1,1,1,4,4,2.2
"Siarad","davies2",388,1,"GWY","yndy",,"cym","monoW","ww",1,2,1,3,2,1,1,1,1,1,1,1,4,1,1.6
"Siarad","davies2",391,1,"GRE","ond oeddach chdi yn gwybod",,"cym","monoW","ww",1,3,1,1,1,1,1,1,1,1,1,1,4,4,2.2
"Siarad","davies2",391,2,"GRE","mae yr um","x","cym","monoW","ww",1,3,1,1,1,1,1,1,1,1,1,1,4,4,2.2
"Siarad","davies2",391,3,"GRE","mae yr B_B_C yn defnyddio studios prifysgol weithiau sti",,"cym","monoW","ww",1,3,1,1,1,1,1,1,1,1,1,1,4,4,2.2
"Siarad","davies2",391,4,"GRE","os oes gennyn nhw lot o bethau ymlaen yr un pryd",,"cym","monoW","ww",1,3,1,1,1,1,1,1,1,1,1,1,4,4,2.2
"Siarad","davies2",392,1,"GWY","yndy",,"cym","monoW","ww",1,2,1,3,2,1,1,1,1,1,1,1,4,1,1.6
"Siarad","davies2",393,1,"GRE","yndy neu deud bod er pŵer nhw lawr neu rywbeth",,"cym","monoW","ww",1,3,1,1,1,1,1,1,1,1,1,1,4,4,2.2
"Siarad","davies2",393,2,"GRE","bod er pŵer nhw lawr neu rywbeth","q","cym","monoW","ww",1,3,1,1,1,1,1,1,1,1,1,1,4,4,2.2
"Siarad","davies2",393,3,"GRE","mae nhw yn","x","cym","monoW","ww",1,3,1,1,1,1,1,1,1,1,1,1,4,4,2.2
"Siarad","davies2",395,1,"GRE","mae gennyn nhw hawl i dod a cleimio",,"cym","monoW","ww",1,3,1,1,1,1,1,1,1,1,1,1,4,4,2.2
"Siarad","davies2",399,1,"GWY","sti mae o syniad o",,"cym","monoW","ww",1,2,1,3,2,1,1,1,1,1,1,1,4,1,1.6
"Siarad","davies2",399,2,"GWY","timod rhywbeth fel yna","x","cym","monoW","ww",1,2,1,3,2,1,1,1,1,1,1,1,4,1,1.6
"Siarad","davies2",399,3,"GWY","neu timod","x","cym","monoW","ww",1,2,1,3,2,1,1,1,1,1,1,1,4,1,1.6
"Siarad","davies2",400,1,"GWY","oh mae raid fi ffonio yr boy radio",,"cym","monoW","ww",1,2,1,3,2,1,1,1,1,1,1,1,4,1,1.6
"Siarad","davies2",409,1,"GWY","mi wna i","x","cym","monoW","ww",1,2,1,3,2,1,1,1,1,1,1,1,4,1,1.6
