"Corpus","Filename","Utterance number","Clause number","Location of clause start","Location of clause end","Speaker","Clause","Matrix (verb) language","Linguality of clause","Dependent variable","Linguality of utterance","Mari-Carmen variable","Verb morphology","AoA minority language","AoA majority language","Mother's language","Father's language","Parental input","Primary school language","Secondary school language","Language of education","Identity","Contact1","Contact2","Contact3","Contact4","Contact5","Social network"
"Siarad","fusser18","827","1","1","8","ARD","tra fyddwch chi yn judo a i wneud ","cym","monoW","ww","biling","wwb","be.V.2P.FUT+SM=make.V.INFIN+SM","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","827","2","9","9","ARD","siopa ","cym","monoW","ww","biling","wwb","shop.V.INFIN","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","827","3","10","14","ARD","gael yr um y basics ","cym","biling","wb","biling","wbb","have.V.INFIN+SM","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","829","1","1","5","ARD","wnaeth Haf a fi fwynhau ","cym","monoW","ww","monoW","www","do.V.3S.PAST+SM=enjoy.V.INFIN+SM","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","829","2","6","6","ARD","fwynhau ","cym","monoW","ww","monoW","www","enjoy.V.INFIN+SM","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","829","3","7","8","ARD","mynd neithiwr ","cym","monoW","ww","monoW","www","go.V.INFIN","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","829","4","9","11","ARD","i siopa ar ","cym","monoW","ww","monoW","www","shop.V.INFIN","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","829","5","12","14","ARD","nos Sadwrn Tesco ","cym","monoW","ww","monoW","www","night.N.F.SG[or]go.V.2S.IMPER+NM","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","831","1","1","6","ARD","oedd hi yn dawel braf yna ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","162","1","1","19","STE","yeah mae yn sydyn ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","162","2","5","5","STE","dydy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.NEG.SPOKEN","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","167","1","1","3","STE","dw i isio ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","173","1","1","7","STE","na dydy rhywun ddim yn sylweddoli nag ","cym","monoW","ww","monoW","www","be.V.3S.PRES.NEG.SPOKEN=realise.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","173","2","8","8","STE","ydy ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","176","1","1","3","STE","oes yna ddim ","cym","monoW","ww","monoW","www","be.V.3S.PRES.INDEF[or]age.N.F.SG","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","176","2","4","10","STE","mae yna ryw fath o um reolau ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","176","3","11","15","STE","does wedi dod i rym ","cym","monoW","ww","monoW","www","be.V.3S.PRES.INDEF.NEG=come.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","187","1","1","4","MAT","ia mae ffinio yn ","cym","monoW","ww","monoW","www","be.V.3S.PRES=border.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","187","2","5","5","MAT","mae ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","187","3","6","8","MAT","mae yn amharu ","cym","monoW","ww","monoW","www","be.V.3S.PRES=spoil.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","187","4","9","9","MAT","dydy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.NEG.SPOKEN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","188","1","1","1","LOR","yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","191","1","1","2","STE","be sy ","cym","monoW","ww","monoW","www","which_is.V.3SP.PRES.REL","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","191","2","3","11","STE","gennoch chi yn y boxes bach gwyrdd yna Mathew ","cym","monoW","ww","monoW","www","grow.V.2P.PAST.SPOKEN+SM","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","195","1","1","13","LOR","ydy yr gath wedi mynd i ganol y ffa yn fan yna dad ","cym","monoW","ww","monoW","www","be.V.3S.PRES=go.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","197","1","1","5","MAT","do mae yn sure rywbeth ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","199","1","1","1","MAT","trio ","cym","monoW","ww","monoW","www","try.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","199","2","2","3","MAT","cuddio rywbeth ","cym","monoW","ww","monoW","www","hide.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","199","3","4","8","MAT","a mae hi yn fyw ","cym","monoW","ww","monoW","www","be.V.3S.PRES=live.V.INFIN+SM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","207","1","1","7","LOR","ti isio mynd allan i ymuno wan ","cym","monoW","ww","monoW","www","go.V.INFIN=join.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","207","2","8","8","LOR","does ","cym","monoW","ww","monoW","www","be.V.3S.PRES.INDEF.NEG","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","210","1","1","4","LOR","o'n i wedi meddwl ","cym","monoW","ww","monoW","www","think.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","210","2","5","7","LOR","ffonio diwedd wsnos ","cym","monoW","ww","monoW","www","phone.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","210","3","8","12","LOR","i ddeud gwir wrtha chdi ","cym","monoW","ww","monoW","www","say.V.INFIN.SPOKEN+SM","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","210","4","13","14","LOR","i weld ","cym","monoW","ww","monoW","www","see.V.INFIN+SM","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","210","5","15","21","LOR","os oedd gennyn nhw rei cathod bach ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","211","1","1","2","LOR","faswn i ","cym","monoW","ww","monoW","www","be.V.1S.PLUPERF.SPOKEN+SM","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","212","1","1","9","MAT","ia mae yr amser iawn i gael hi rywsut ","cym","monoW","ww","monoW","www","be.V.3S.PRES=have.V.INFIN+SM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","212","2","10","10","MAT","yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","212","3","11","11","MAT","timod ","cym","monoW","ww","monoW","www","know.V.2S.PRES.SPOKEN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","216","1","1","4","MAT","ti yn teimlo yn ","cym","monoW","ww","monoW","www","feel.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","216","2","5","5","MAT","dwyt ","cym","monoW","ww","monoW","www","be.V.2S.PRES.NEG","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","223","1","1","7","LOR","oedd o right handy cael Tigger o_gwmpas ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=have.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","223","2","8","11","LOR","i gadw fi yn ","cym","monoW","ww","monoW","www","keep.V.INFIN+SM","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","223","3","12","12","LOR","gall ","cym","monoW","ww","monoW","www","be_able.V.3S.PRES[or]be_able.V.2S.IMPER[or]sane.ADJ+SM","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","228","1","1","3","MAT","wnes i ddeud ","cym","monoW","ww","monoW","www","do.V.1S.PAST.SPOKEN+SM=say.V.INFIN.SPOKEN+SM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","228","2","4","19","MAT","bod fi wedi bod heibio Cae'r_Gors ddiwedd yr wsnos a bod yna wal arall wedi disgyn ","cym","monoW","ww","monoW","www","be.V.INFIN=be.V.INFIN=be.V.INFIN=descend.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","230","1","1","8","STE","wal tu fewn ta tu allan oedd hynna ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","233","1","1","7","STE","because does yna ddim sail yna nag ","cym","biling","wb","biling","wbb","be.V.3S.PRES.INDEF.NEG","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","233","2","8","8","STE","oes ","cym","monoW","ww","biling","wwb","be.V.3S.PRES.INDEF","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","235","1","1","2","MAT","nag oes ","cym","monoW","ww","monoW","www","be.V.3S.PRES.INDEF","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","236","1","1","11","MAT","well rois i lluniau o yr ar y cyfrifiadur pnawn yma ","cym","monoW","ww","monoW","www","give.V.1S.PAST+SM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","237","1","1","11","MAT","a wedyn o'n i yn sbïo drostyn nhw a yr rei ","cym","monoW","ww","monoW","www","look.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","237","2","12","17","MAT","dw i wedi dynnu o Cae'r_Gors ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=take.V.INFIN+SM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","238","1","1","13","MAT","wedyn oedd un o'n i wedi dynnu o yr wal yna tu mewn ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=take.V.INFIN+SM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","238","2","14","17","MAT","yn dangos y crack ","cym","monoW","ww","monoW","www","show.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","240","1","1","1","LOR","dyna ","","monoW","","monoW","www","","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","240","2","2","3","LOR","ydy o ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","240","3","4","8","LOR","oedd y craciau right amlwg ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","240","4","9","9","LOR","doedden ","cym","monoW","ww","monoW","www","be.V.3P.IMPERF.NEG","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","242","1","1","6","LOR","hanner disgwyl y bysai yna broblemau ","cym","monoW","ww","monoW","www","expect.V.2S.IMPER[or]expect.V.3S.PRES[or]expect.V.INFIN=finger.V.3S.IMPERF","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","242","2","7","8","LOR","yn codi ","cym","monoW","ww","monoW","www","lift.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","242","3","9","9","LOR","doedden ","cym","monoW","ww","monoW","www","be.V.3P.IMPERF.NEG","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","250","1","1","1","LOR","dyna ","","monoW","","monoW","www","","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","250","2","2","5","LOR","be ydy o achos ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","250","3","6","10","LOR","mae yn deu fis wan ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","250","4","11","18","LOR","dydy ers iddyn nhw gychwyn ar y gwaith ","cym","monoW","ww","monoW","www","be.V.3S.PRES.NEG.SPOKEN=start.V.INFIN+SM","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","251","1","1","3","LOR","dan ni dal ","cym","monoW","ww","monoW","www","be.V.1P.PRES.SPOKEN=hold.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","251","2","4","9","LOR","heb fod fyny efo camera video ","cym","monoW","ww","monoW","www","be.V.INFIN+SM","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","265","1","1","8","STE","galla i wneud montage bach ar ar hwnna ","cym","monoW","ww","monoW","www","be_able.V.3S.PRES.SPOKEN=make.V.INFIN+SM","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","280","1","1","11","STE","oh mae Miriam yn un peth o'n i yn meddwl fasa ","cym","monoW","ww","monoW","www","be.V.3S.PRES=think.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","280","2","12","12","STE","werth ","cym","monoW","ww","monoW","www","value.N.M.SG+SM[or]sell.V.3S.PRES+SM","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","281","1","1","14","STE","petasen ni yn ffindio un safle cymeryd llun a mynd i yr safle yna ","cym","monoW","ww","monoW","www","take.V.INFIN=go.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","281","2","15","21","STE","cymryd yr un un llun bob bob ","cym","monoW","ww","monoW","www","take.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","281","3","22","23","STE","tro ti ","cym","monoW","ww","monoW","www","turn.N.M.SG[or]turn.V.2S.IMPER","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","281","4","24","25","STE","yn ymweld ","cym","monoW","ww","monoW","www","visit.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","366","1","1","1","STE","basai ","cym","monoW","ww","monoW","www","be.V.3S.PLUPERF.SPOKEN","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","372","1","1","18","STE","because y prawf gwaed a yr um biopsy wnaeth ddod â yr y cancer i_fyny yn lle cyntaf ","cym","biling","wb","biling","wbb","do.V.3S.PAST+SM=come.V.INFIN+SM","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","373","1","1","7","STE","oedd y scan a beth bynnag arall ","cym","monoW","ww","biling","wwb","be.V.3S.IMPERF","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","373","2","8","18","STE","a oedd y camera yr yr yr yr oesophagus wedi gweld ","cym","monoW","ww","biling","wwb","be.V.3S.IMPERF=see.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","373","3","19","28","STE","bod yna ryw fath o irritation yn mynd ymlaen felly ","cym","biling","wb","biling","wbb","be.V.INFIN=go.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","383","1","1","12","STE","well just bod o yn un peth llai wan i boeni amdan ","cym","monoW","ww","monoW","www","be.V.INFIN=worry.V.INFIN+SM","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","383","2","13","15","STE","ydy paratoi ar_gyfer ","cym","monoW","ww","monoW","www","be.V.3S.PRES=prepare.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","387","1","1","12","LOR","wedyn mae gen i ryw wasanaeth arbennig angen isio wneud efo yr ","cym","monoW","ww","monoW","www","be.V.3S.PRES=make.V.INFIN+SM","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","390","1","1","3","LOR","O_H_P a ballu ","cym","biling","wb","biling","wbb","refuse.V.INFIN+SM","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","390","2","4","4","LOR","does ","cym","monoW","ww","biling","wwb","be.V.3S.PRES.INDEF.NEG","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","395","1","1","4","STE","oh dw i meddwl ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=think.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","395","2","5","5","STE","dyna ","","monoW","","monoW","www","","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","395","3","6","13","STE","be fyddan ni wneud efo nos fory sti ","cym","monoW","ww","monoW","www","be.V.3P.FUT.SPOKEN+SM=make.V.INFIN+SM","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","395","4","14","18","STE","ydy sortio Power_Point yma allan ","cym","monoW","ww","monoW","www","be.V.3S.PRES=sort.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","409","1","1","13","LOR","be oeddan nhw athrawon ta pobl sy yn gweithio mewn canolfannau awyr agored ","cym","monoW","ww","monoW","www","which_is.V.3SP.PRES.REL=work.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","419","1","1","6","LOR","oh oes yna fwy ohonyn nhw ","cym","monoW","ww","monoW","www","be.V.3S.PRES.INDEF[or]age.N.F.SG","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","420","1","1","1","MAT","oes ","cym","monoW","ww","monoW","www","be.V.3S.PRES.INDEF","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","424","1","1","9","MAT","well drwg ydy bod ni yn mewn park dinesig ","cym","monoW","ww","monoW","www","be.V.3S.PRES=be.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","424","2","10","12","MAT","ydy o yn_de ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","425","1","1","6","MAT","ac oedd hi yn bnawn braf ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","425","2","7","12","MAT","oedd yna lot o bobl o_gwmpas ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","427","1","1","8","MAT","wedyn mi gollon ni ddau o yr controls ","cym","biling","wb","biling","wbb","lose.V.1P.PAST.SPOKEN+SM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","433","1","1","4","MAT","wnaeth ddynes ddod i ","cym","monoW","ww","monoW","www","do.V.3S.PAST+SM=come.V.INFIN+SM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","433","2","5","7","MAT","yng nghwrdd i ","cym","monoW","ww","monoW","www","meet.V.INFIN+NM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","436","1","1","3","LOR","meddwl bo chdi ","cym","monoW","ww","monoW","www","think.V.2S.IMPER","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","436","2","4","6","LOR","wedi gadael o ","cym","monoW","ww","monoW","www","leave.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","fusser32","440","1","1","3","MAT","medda hi de ","cym","monoW","ww","monoW","www","own.V.2S.IMPER","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","441","1","1","4","MAT","um ia iawn yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","442","1","1","2","MAT","medda fi ","cym","monoW","ww","monoW","www","own.V.2S.IMPER","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","443","1","1","4","MAT","oh my dog had ","eng","monoE","ee","monoE","eee","had.V.PAST","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","443","2","5","8","MAT","got hold of it ","eng","monoE","ee","monoE","eee","got.V.PASTPART","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser32","445","1","1","9","MAT","wedyn chwarae teg iddyn nhw fedri di ddim roi ","cym","monoW","ww","monoW","www","be.V.2S.PRES+SM=give.V.INFIN+SM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
